icao24,callsign,velocity,baro_altitude,geo_altitude,vertical_rate
896307,UAE4T   ,235.83,10972.8,11346.18,0.0
0096c6,SFR671  ,191.02,10972.8,11490.96,0.0
8469ec,FDA518  ,228.27,10363.2,11094.72,0.0
4d221d,RYR960X ,233.68,10660.38,11132.82,0.0
4bb0f4,THY801  ,261.68,12192.0,12649.2,0.0
405457,BAW777C ,214.95,10972.8,11399.52,0.0
405455,BAW493U ,223.37,10363.2,10957.56,0.0
acbe88,DAL2664 ,237.45,10972.8,11628.12,0.0
151df9,SDM5567 ,237.0,10668.0,11452.86,0.0
4b1620,EDW91M  ,220.24,10668.0,11109.96,0.0
151df1,SDM6464 ,225.88,10972.8,10965.18,0.0
400896,LOG24J  ,145.93,3352.8,3535.68,0.0
4b161f,EDW329Z ,251.85,11277.6,11742.42,0.0
a59f22,UPS300  ,238.55,12192.0,12885.42,0.0
a913d6,UAL965  ,250.22,10370.82,10721.34,0.0
a0ec98,BRIO66  ,158.82,10363.2,10782.3,0.0
7c6d92,QFA765  ,187.12,9745.98,9822.18,0.0
7583b7,CEB854  ,234.27,10355.58,11125.2,0.0
7820e7,CSC9105 ,141.14,3962.4,4145.28,0.0
7820e1,CHB6204 ,232.46,9174.48,9791.7,0.0
4ca6fb,RYR57KY ,236.63,11887.2,12306.3,0.0
ac0b96,SWA1438 ,229.6,12192.0,12915.9,0.0
02a196,TAR709  ,250.41,11285.22,11879.58,0.0
02a199,TAR954  ,231.58,11582.4,12153.9,0.0
a8d284,LXJ668  ,242.97,12192.0,12664.44,0.0
8413d7,SJO237  ,240.76,10972.8,11704.32,0.0
a641bf,DAL2223 ,235.98,10066.02,9989.82,0.0
7c6d2b,VOZ755  ,238.67,11285.22,11361.42,0.0
aebbcb,SALTY17 ,59.83,1828.8,1981.2,0.0
3c644d,DLH4LK  ,39.1,9105.9,9601.2,0.0
a486d8,DAL550  ,236.77,10972.8,11635.74,0.0
a77f26,UPS80   ,270.23,11582.4,12092.94,0.0
4bb1e1,THY7EU  ,248.55,12496.8,12908.28,0.0
896216,UAE44   ,254.83,10668.0,10988.04,0.0
345698,ANE88MB ,217.3,9456.42,9860.28,0.0
e49bfd,TAM3372 ,242.31,10972.8,11597.64,0.0
ab6eb9,AAL3302 ,249.7,8221.98,8686.8,0.0
861b03,ANA8516 ,238.82,10058.4,10759.44,0.0
4cac06,KZR869  ,209.81,10378.44,10911.84,0.0
896364,ABY834  ,227.38,11277.6,12138.66,0.0
c03c05,WJA611  ,198.13,10972.8,11498.58,0.0
3c66af,DLH2FM  ,224.01,10363.2,10698.48,0.0
88815f,VJC874  ,219.77,10043.16,10706.1,0.0
4ca6f1,ITY403  ,251.09,10675.62,11140.44,0.0
49d5b4,OKELD   ,216.89,13106.4,13495.02,0.0
5084a6,MGH212  ,241.91,11277.6,11757.66,0.0
780a94,CPA701  ,262.68,12192.0,12961.62,0.0
4d222c,RYR6RJ  ,232.23,11277.6,11719.56,0.0
a72e6c,AVA063  ,243.94,10972.8,11658.6,0.0
4d2244,RYR313B ,227.84,11277.6,11590.02,0.0
800c85,AIC433  ,227.79,10058.4,10736.58,0.0
4d2248,RYR15TT ,109.99,876.3,975.36,0.0
4856c9,KLM7907 ,92.48,3040.38,3208.02,0.0
7c6d96,QFA653  ,223.87,9753.6,9814.56,0.0
44d2aa,JAF80V  ,215.89,11582.4,12031.98,0.0
5084e7,SEU8624 ,257.91,10972.8,11612.88,0.0
495150,TAP831  ,225.12,10050.78,10568.94,0.0
7c6d32,Unknown,221.58,10972.8,10942.32,0.0
a35eb0,AAL655  ,246.18,10363.2,11003.28,0.0
7c6d37,VOZ695  ,220.65,10972.8,10980.42,0.0
151e8f,SBI5107 ,195.25,11582.4,12237.72,0.0
ab0d15,AAL41   ,218.25,11574.78,12092.94,0.0
a83c5d,N63L    ,29.14,152.4,205.74,0.0
a641b6,DAL388  ,257.57,10668.0,11369.04,0.0
3ce977,HRN221  ,216.22,10972.8,11384.28,0.0
a6ed3b,UAL2164 ,215.59,10363.2,10972.8,0.0
0800ce,5HPOA   ,86.85,1226.82,1295.4,0.0
a8dbbd,PDT5835 ,217.9,6400.8,6789.42,0.0
e80246,ARE4168 ,167.57,5052.06,5394.96,0.0
343194,VLG2UG  ,33.44,9105.9,9601.2,0.0
4d200c,WZZ622  ,223.61,10972.8,11407.14,0.0
3c66b2,OCN1XL  ,224.63,10668.0,11087.1,0.0
4d2219,RYR7638 ,102.5,876.3,975.36,0.0
4d2214,RYR19CL ,230.29,10972.8,11330.94,0.0
4d2213,RYR699N ,237.29,11582.4,11940.54,0.0
49d5a9,OKBIT   ,56.27,1653.54,1752.6,0.0
a1ea70,SWA3278 ,226.82,11574.78,12260.58,0.0
4b23f1,HBNPX   ,40.72,998.22,1089.66,0.0
4ca7b3,RYR44QE ,226.79,10668.0,11117.58,0.0
ade609,JBU162  ,261.63,9441.18,9982.2,0.0
4ca7b5,RYR84CN ,226.96,11277.6,11971.02,0.0
4ca7b9,RYR78LD ,224.88,10980.42,11681.46,0.0
ad3fd9,AAL398Q ,236.3,11582.4,12298.68,0.0
a9f646,N741AE  ,66.64,617.22,647.7,0.0
758598,Unknown,118.43,5181.6,5471.16,0.0
440c2e,OEFXW   ,67.86,1501.14,1623.06,0.0
151f0d,SDM6310 ,263.24,10668.0,10820.4,0.0
00bfc0,LNK300R ,237.27,10972.8,11551.92,0.0
78122b,CES6869 ,105.08,2735.58,2895.6,0.0
0d09c2,VIV771  ,244.06,11582.4,12329.16,0.0
43c92c,WWIND222,60.26,121.92,228.6,0.0
440c35,EJU6648 ,253.64,10363.2,10698.48,0.0
440c33,EJU93DL ,233.48,11582.4,12031.98,0.0
a806d8,UPS9    ,279.37,9753.6,10439.4,0.0
780a5a,CPA947  ,174.5,5791.2,6172.2,0.0
896372,ABY369  ,228.68,11277.6,12146.28,0.0
a2be96,UPS972  ,267.67,11590.02,12070.08,0.0
345353,AEA194  ,30.35,9105.9,9601.2,0.0
896356,ETD918  ,250.79,10668.0,11102.34,0.0
346692,VLG4TR  ,238.41,10972.8,11506.2,0.0
346691,VLG7BQ  ,215.14,9753.6,10241.28,0.0
ac6dc0,N90KM   ,211.46,10363.2,11010.9,0.0
44da74,OOVST   ,61.48,1028.7,1104.9,0.0
485a34,KLM1959 ,237.36,11277.6,11727.18,0.0
3991ea,AFR72BY ,249.74,10668.0,11148.06,0.0
151dc7,AFL733  ,254.6,11582.4,12374.88,0.0
a96ecb,CKS369  ,268.36,10363.2,10858.5,0.0
038229,VRE803  ,254.81,10972.8,11658.6,0.0
4a4d79,HYM402  ,226.97,11277.6,11719.56,0.0
ac760d,AAL1007 ,237.15,11582.4,12291.06,0.0
aadfae,N80BS   ,98.88,2103.12,2209.8,0.0
7587fa,CEB014  ,252.61,10972.8,11673.84,0.0
ac638d,FDX1403 ,254.75,10363.2,11026.14,0.0
a76644,FDY328  ,82.61,853.44,914.4,0.0
ab8862,DAL25   ,240.86,9753.6,10165.08,0.0
a1c557,HAL96   ,263.21,10675.62,11254.74,0.0
4b0281,EZS1560 ,242.64,11574.78,12054.84,0.0
3991e4,AFR1854 ,209.26,10073.64,10546.08,0.0
a6652d,N511AG  ,61.43,1493.52,1562.1,0.0
3d1c6c,DEJAA   ,70.28,274.32,335.28,0.0
4d226b,RYR5349 ,213.5,11582.4,12176.76,0.0
4d220b,RYR26ZF ,221.58,11277.6,11727.18,0.0
4d2223,RYR33GG ,206.02,10363.2,10782.3,0.0
7380c1,ELY106  ,272.47,11269.98,11597.64,0.0
ac20a1,SWA2262 ,239.29,11582.4,12268.2,0.0
ab5c69,DAL2538 ,239.31,10972.8,11650.98,0.0
71152f,FAD586  ,235.4,10050.78,10835.64,0.0
3c66a2,DLH1AC  ,225.65,10972.8,11384.28,0.0
3c66a4,DLH1PF  ,224.94,10965.18,11300.46,0.0
a0f4b5,DAL61   ,241.21,10668.0,11292.84,0.0
4bc8cf,PGT88UE ,235.82,10363.2,10767.06,0.0
3455d9,VOE4SR  ,230.72,7322.82,7741.92,0.0
3455d7,VOE2335 ,223.81,11582.4,12047.22,0.0
151db3,AFL2126 ,217.87,10363.2,11033.76,0.0
151db1,AFL1735 ,238.46,10972.8,10965.18,0.0
7c6c9f,Unknown,185.33,10363.2,10736.58,0.0
a8996b,RPA4682 ,231.22,9448.8,10020.3,0.0
484415,KLM646  ,235.25,11887.2,12275.82,0.0
3f6f02,GAF118  ,104.49,868.68,845.82,0.0
151e57,PBD861  ,200.05,11582.4,12298.68,0.0
3991e5,AFR1085 ,239.16,10370.82,10888.98,0.0
151dab,AFL1715 ,246.7,10972.8,10980.42,0.0
3c66ab,DLH1913 ,224.04,11582.4,12115.8,0.0
4d2216,RYR84DZ ,206.44,11277.6,11750.04,0.0
a6fb32,AAL1146 ,235.21,9136.38,9646.92,0.0
a9ab07,AAL21   ,267.52,9753.6,10111.74,0.0
895053,RBA1    ,277.34,13098.78,13952.22,0.0
ab4e94,AAL121  ,236.89,10972.8,11178.54,0.0
acbe34,ASA109  ,267.26,10668.0,11033.76,0.0
40600e,EZY84ZA ,234.04,10972.8,11422.38,0.0
86e79a,ANA114  ,242.01,11887.2,12359.64,0.0
4d226c,RYR90JV ,232.85,11277.6,11841.48,0.0
4d2226,RYR95SZ ,188.94,5791.2,6050.28,0.0
46b2e4,LWI271  ,217.73,9144.0,9578.34,0.0
0d0d50,VOI701  ,237.4,10980.42,11628.12,0.0
a71d34,ASA302  ,238.88,10668.0,10744.2,0.0
400980,BAW553C ,242.28,10972.8,11445.24,0.0
a2e4c7,FDX1468 ,226.63,10980.42,11689.08,0.0
abd6ed,GTI8643 ,254.63,9448.8,9814.56,0.0
151da2,AFL1733 ,230.63,11582.4,11612.88,0.0
86d952,JAL94   ,150.23,1844.04,1943.1,0.0
4ca85b,ITY077  ,248.03,10370.82,10911.84,0.0
4ca85c,EJU95MD ,227.75,10668.0,11178.54,0.0
4ca856,RYR90TM ,206.19,8534.4,8884.92,0.0
4ca854,RYR2JK  ,214.08,9448.8,9799.32,0.0
4ca853,RYR4976 ,225.56,11582.4,12161.52,0.0
4ca84a,RYR38HV ,214.37,11277.6,11788.14,0.0
4ca84b,RYR79WZ ,246.09,11582.4,11978.64,0.0
484371,KLM844  ,273.89,10972.8,11780.52,0.0
440b14,AOJ74J  ,252.21,13106.4,13540.74,0.0
45d064,VKG1093 ,241.8,10972.8,11460.48,0.0
7c4a25,OXJ     ,71.3,929.64,1051.56,0.0
48436c,KLM706  ,246.44,11582.4,12001.5,0.0
4ca960,NOS21AK ,220.01,11582.4,12054.84,0.0
4a91f8,SAS23A  ,235.1,11590.02,12039.6,0.0
a912fa,N684KF  ,232.6,12192.0,12832.08,0.0
4892c5,ENT77ME ,238.53,10668.0,11071.86,0.0
4892c1,ENT73JK ,234.8,10972.8,11414.76,0.0
ad79e8,ASA360  ,240.75,10058.4,10645.14,0.0
34304a,ECKGX   ,135.69,4579.62,4876.8,0.0
a486be,ABX552  ,251.34,11285.22,11910.06,0.0
8017e4,IGO216Y ,244.98,10363.2,11079.48,0.0
4d2222,RYR76SN ,243.39,10972.8,11308.08,0.0
4d2228,RYR57DQ ,210.65,11277.6,11635.74,0.0
3c5ef6,EWG5YH  ,229.58,11879.58,12382.5,0.0
80165e,AXB712  ,213.99,11887.2,12611.1,0.0
adecb6,DAL1540 ,223.09,9144.0,9723.12,0.0
80165a,AIC2504 ,234.47,10972.8,11628.12,0.0
adac5d,AAL3316 ,235.22,10972.8,11628.12,0.0
ac90f3,DAL2876 ,251.15,10972.8,11620.5,0.0
a0b550,AAL1896 ,236.57,10668.0,11300.46,0.0
a46d29,UAL341  ,143.17,2049.78,2148.84,0.0
aa305f,AAL49   ,255.65,10972.8,11361.42,0.0
a95bf7,N70196  ,44.76,213.36,289.56,0.0
a46d70,UAL2319 ,239.19,10972.8,11658.6,0.0
398175,VLJ638E ,177.11,8839.2,9197.34,0.0
408000,EZY15EA ,231.29,10972.8,11536.68,0.0
4951d8,TAP1335 ,231.0,11277.6,11582.4,0.0
4951d7,TAP1126 ,229.72,10668.0,11399.52,0.0
4951d5,TAP86GM ,227.55,10675.62,11209.02,0.0
44cdc2,BEL9VN  ,225.38,10972.8,11391.9,0.0
4bb26f,THY092  ,225.87,10058.4,10728.96,0.0
4bb270,THY4QR  ,227.63,9761.22,10096.5,0.0
c08934,BFF21   ,210.59,11582.4,12138.66,0.0
a46d8f,UAL512  ,246.3,10058.4,10736.58,0.0
440d70,AUA853  ,238.5,11285.22,11833.86,0.0
a11fa3,UAL619  ,236.35,10363.2,10706.1,0.0
a8e24d,UAL351  ,215.5,10363.2,11003.28,0.0
a411d3,UPS105  ,250.17,8846.82,9433.56,0.0
408041,WUK735  ,233.99,10972.8,11445.24,0.0
aadb37,UAL885  ,259.48,10363.2,10706.1,0.0
ace5b6,AAL1020 ,228.94,10972.8,11658.6,0.0
a10d7f,UPS914  ,238.59,9753.6,10416.54,0.0
46b82f,AEE751  ,239.94,10668.0,11033.76,0.0
3c5eec,EWG60B  ,214.61,11887.2,12291.06,0.0
80169e,AKJ144C ,236.78,11582.4,12329.16,0.0
4ca912,RYR68VB ,204.08,11277.6,11750.04,0.0
ab9e12,FDX15   ,230.86,9753.6,10347.96,0.0
4baa6c,THY8PY  ,248.08,10972.8,11826.24,0.0
3c0caa,TUI3GB  ,182.37,6088.38,6377.94,0.0
a37020,UPS918  ,228.71,11590.02,12298.68,0.0
4912d5,RVP952  ,98.31,3078.48,3261.36,0.0
896401,ABY358  ,234.28,11277.6,12123.42,0.0
4bb282,THY6FY  ,240.07,10683.24,11094.72,0.0
4bb289,THY21EJ ,134.9,1219.2,1310.64,0.0
4066d1,TOM9PX  ,239.58,11277.6,11833.86,0.0
4bb288,THY5VQ  ,238.5,10355.58,10774.68,0.0
4079fe,GCLMI   ,2.77,-30.48,68.58,0.0
4bb26b,THY1TA  ,233.09,10058.4,10477.5,0.0
345299,AEA094  ,272.58,10355.58,10927.08,0.0
a358bd,JBU1419 ,261.12,10066.02,10660.38,0.0
020175,MAC264  ,214.09,10668.0,11170.92,0.0
406011,EZY17WP ,220.87,10668.0,11117.58,0.0
4d227d,RYR475Y ,231.5,11277.6,11711.94,0.0
add2d7,EGE99   ,132.41,6705.6,7109.46,0.0
4baa6f,THY5BF  ,237.74,10050.78,10469.88,0.0
7821a0,CSS159  ,254.39,10363.2,11056.62,0.0
a1500a,FDX1440 ,240.4,10980.42,11711.94,0.0
0d0bba,AMX057  ,238.19,11879.58,12580.62,0.0
a82a06,NKS2428 ,235.34,11574.78,12291.06,0.0
a0b97c,FDX89   ,238.47,11590.02,12230.1,0.0
495292,TAP1031 ,217.06,11277.6,11887.2,0.0
151e39,NWS852  ,108.39,10355.58,10363.2,0.0
ac3fc5,FDX1342 ,266.6,10668.0,11216.64,0.0
4007f6,BAW249  ,212.82,10363.2,10858.5,0.0
a83d67,N63WR   ,231.08,12496.8,13205.46,0.0
0d0bff,AMX694  ,240.56,10972.8,11650.98,0.0
151e22,PBD941  ,200.55,9105.9,9601.2,0.0
484561,KLM792  ,257.57,11582.4,11917.68,0.0
4baacb,THY1HV  ,254.89,11887.2,12580.62,0.0
4baaca,THY8EV  ,253.19,11887.2,12588.24,0.0
78103d,CCA909  ,247.71,9753.6,9814.56,0.0
a1501e,PJC4    ,228.46,11582.4,12298.68,0.0
4bb276,THY108  ,223.9,10675.62,11346.18,0.0
4bb28e,THY1XS  ,222.47,10363.2,10728.96,0.0
4bb290,THY8RL  ,230.67,10370.82,10797.54,0.0
738286,ISR115  ,245.53,10363.2,11056.62,0.0
44cdc6,BEL1MG  ,224.63,11285.22,11750.04,0.0
44cdc9,BEL4ZF  ,217.81,10058.4,10485.12,0.0
896407,ETD11K  ,266.22,11887.2,12268.2,0.0
8962e6,ETD1QN  ,253.14,10668.0,10988.04,0.0
ad7ab8,JBU948  ,249.94,10668.0,11300.46,0.0
020113,RAM774L ,228.86,10363.2,10919.46,0.0
4d226f,RYR1093 ,239.19,11582.4,11910.06,0.0
151d8a,AFL2136 ,200.99,10972.8,11689.08,0.0
4007f1,BAW25K  ,247.81,11277.6,11597.64,0.0
151d76,AZV3010 ,279.14,10668.0,11308.08,0.0
4baa74,THY1DN  ,257.19,10058.4,10629.9,0.0
4baa73,THY4RH  ,244.56,10675.62,11026.14,0.0
4baa75,THY6EA  ,47.33,9105.9,9601.2,0.0
a524ee,UPS796  ,257.81,10972.8,11597.64,0.0
4baa5a,THY9XY  ,228.67,10363.2,10698.48,0.0
4a1922,FIA231  ,223.28,10972.8,11300.46,0.0
4007ed,BAW2277 ,257.08,10972.8,11384.28,0.0
4baada,THY7BG  ,212.73,11582.4,12024.36,0.0
a0566a,UAL125  ,270.77,11574.78,11963.4,0.0
abd8a5,SWA1682 ,230.8,12192.0,12893.04,0.0
a771a8,UPS62   ,229.38,12192.0,12664.44,0.0
a35fc2,JBU311  ,210.87,10972.8,11544.3,0.0
495267,RZO512  ,248.43,10652.76,10934.7,0.0
4baa8b,THY9GB  ,241.97,10370.82,10645.14,0.0
485873,KLM63W  ,230.73,10972.8,11361.42,0.0
a09e19,WDE21   ,156.89,7315.2,7581.9,0.0
a95d9c,N702SR  ,106.24,6096.0,6408.42,0.0
ad4cb0,N956TX  ,72.53,1661.16,1752.6,0.0
ab1ffe,DAL397  ,253.11,10058.4,10515.6,0.0
151d95,AFL1463 ,216.73,10972.8,11102.34,0.0
a30657,SWA1296 ,235.37,10668.0,11323.32,0.0
495217,TAP8RT  ,227.27,10668.0,11178.54,0.0
4baad6,THY1YU  ,227.35,11277.6,12070.08,0.0
4baad9,THY1JB  ,213.14,10363.2,10927.08,0.0
4ca9d1,RYR91GC ,204.34,11277.6,11689.08,0.0
a46ce1,UAL1030 ,208.66,9753.6,10256.52,0.0
a4cfcb,N409TT  ,83.52,2682.24,2811.78,0.0
75864d,RYL257  ,229.45,10066.02,10751.82,0.0
a5465d,UPS992  ,259.96,11582.4,12047.22,0.0
4d2190,EWG86G  ,225.66,10668.0,11010.9,0.0
8a04ab,Unknown,239.57,10972.8,11673.84,0.0
ab148b,ASA622  ,261.19,11277.6,11887.2,0.0
896213,UAE958  ,256.22,10058.4,9601.2,0.0
a0e0fb,FDX1476 ,220.89,10370.82,10957.56,0.0
a460d1,UPS922  ,236.99,11590.02,12321.54,0.0
8a057a,CTV482  ,226.42,10058.4,10728.96,0.0
4892c7,ENT1672 ,248.31,11582.4,12100.56,0.0
7380c7,ELY008  ,250.31,12489.18,12984.48,0.0
aa9c2c,FDX1576 ,246.96,7018.02,7475.22,0.0
4d2274,RYR44QN ,181.21,7010.4,7391.4,0.0
4d2273,RYR56VT ,218.79,10972.8,11384.28,0.0
4d225e,RYR36YA ,227.04,10363.2,10652.76,0.0
a10e29,UAL2491 ,216.31,12192.0,12893.04,0.0
a91664,N685GD  ,264.52,13106.4,13502.64,0.0
ac81d3,TAI551  ,235.48,10675.62,11361.42,0.0
4ca9cd,RYR3487 ,206.18,11277.6,11780.52,0.0
acf906,JBU134  ,245.12,10668.0,11315.7,0.0
3d1b1a,4410    ,63.78,2895.6,3009.9,0.0
a4000f,DAL1498 ,221.42,9761.22,10302.24,0.0
a1a04f,N20357  ,44.27,701.04,708.66,0.0
abb325,GTI8254 ,242.39,11582.4,11681.46,0.0
a4009e,UPS928  ,221.87,12192.0,12923.52,0.0
0d0fed,VOI700  ,121.93,2125.98,2209.8,0.0
4d2020,WZZ1LK  ,243.56,10972.8,11384.28,0.0
4bc8ce,PGT74YW ,226.15,10355.58,10789.92,0.0
a9653d,AAL2867 ,252.96,8839.2,9395.46,0.0
801666,AIC105  ,241.39,12192.0,12481.56,0.0
471efe,WMT5623 ,258.18,10668.0,11094.72,0.0
471efb,WZZ36CJ ,215.83,11582.4,12268.2,0.0
471efa,WZZ19XF ,220.5,10363.2,10607.04,0.0
a438c3,DAL2429 ,228.86,10363.2,10988.04,0.0
47ba0d,SAS4492 ,223.8,11277.6,11178.54,0.0
add2b6,AAL2527 ,236.9,9745.98,10347.96,0.0
40600d,EZY43UG ,216.2,11574.78,12031.98,0.0
a7167f,JBU87   ,232.19,11582.4,12275.82,0.0
02010d,MAC368  ,240.22,11879.58,12382.5,0.0
3cbe73,VJH574  ,250.04,10363.2,10828.02,0.0
3451d5,VLG3XB  ,229.59,10675.62,11300.46,0.0
4bb266,THY39U  ,229.31,10972.8,11414.76,0.0
46b434,MAR946  ,208.02,9745.98,10096.5,0.0
738285,ISR178  ,243.03,10683.24,11193.78,0.0
4bb27a,THY2FW  ,229.68,10050.78,10462.26,0.0
a87cbb,NKS2016 ,239.37,11269.98,11963.4,0.0
a89f80,EDV5088 ,227.35,8534.4,9067.8,0.0
4855d1,KLM59J  ,244.3,10668.0,11079.48,0.0
4ca9cc,RYR2HY  ,239.37,11277.6,11742.42,0.0
440bc5,BCS961  ,229.74,10972.8,11772.9,0.0
adda1e,AAL462  ,217.97,10363.2,10965.18,0.0
3455da,VOE7NJ  ,57.49,-7.62,53.34,0.0
801672,AIC2773 ,220.91,11277.6,12009.12,0.0
80167d,AXB1574 ,233.68,11277.6,11986.26,0.0
4bc8c4,PGT968  ,244.76,10675.62,11033.76,0.0
e80252,LPE2405 ,206.28,10363.2,10888.98,0.0
4bc8c9,PGT8TN  ,216.34,9753.6,10149.84,0.0
4bc8c8,PGT6VM  ,216.07,10980.42,11468.1,0.0
c01ec5,PTR2370 ,157.0,7315.2,7627.62,0.0
a6dc08,JIA5520 ,40.13,9105.9,9601.2,0.0
400685,BAW53M  ,267.11,10972.8,11315.7,0.0
7c4a56,Unknown,242.2,9105.9,9601.2,0.0
a31a73,UAL181  ,251.89,10965.18,11391.9,0.0
a44d85,DAL2469 ,235.97,12192.0,12908.28,0.0
c0635b,PTR2280 ,152.47,7315.2,7459.98,0.0
c06365,PTR2372 ,165.43,6697.98,6987.54,0.0
4baa4e,THY3HU  ,234.95,10363.2,10629.9,0.0
49c3a6,OKCUS76 ,0.0,266.7,335.28,0.0
440a8d,TAY401  ,250.83,10058.4,10447.02,0.0
4854cf,TRA1B   ,242.59,11582.4,11948.16,0.0
4601f5,FIN2EZ  ,120.28,5798.82,6004.56,0.0
471e16,TVL5362 ,230.47,10668.0,11132.82,0.0
4d225b,RYR657W ,199.77,11277.6,11650.98,0.0
4d225a,RYR4NX  ,227.54,10668.0,11109.96,0.0
4d224a,FHM1072 ,232.17,10965.18,11308.08,0.0
abc49b,SWA3332 ,211.09,10972.8,11643.36,0.0
4d2287,RYR3DP  ,212.67,10668.0,10988.04,0.0
4079d2,CFE27PM ,242.67,9448.8,9867.9,0.0
e4a3f0,GLO9616 ,233.85,11887.2,12565.38,0.0
4042f1,GIMAB   ,56.39,1424.94,1493.52,0.0
8a04a5,CTV172  ,223.36,10668.0,11376.66,0.0
4acb44,SAS841  ,231.26,10668.0,11117.58,0.0
3c55c8,EWG57W  ,217.78,11285.22,11788.14,0.0
a8e6e2,PDT5832 ,229.94,7002.78,7406.64,0.0
a870e2,FDX1705 ,228.93,10957.56,11681.46,0.0
c060c4,POE234  ,207.0,10972.8,11407.14,0.0
abed10,FDX5434 ,242.0,9144.0,9700.26,0.0
e49866,AZU2842 ,206.76,10363.2,10835.64,0.0
4841a5,TRA285B ,210.38,10058.4,10485.12,0.0
4841a8,TRA28H  ,234.42,11582.4,12131.04,0.0
4bab2e,THY71A  ,228.34,10363.2,10690.86,0.0
aa7d5d,UAL2303 ,261.82,10668.0,11323.32,0.0
a11bc6,UAL972  ,242.85,11277.6,11597.64,0.0
a0b579,N145CD  ,68.41,274.32,304.8,0.0
a793fd,DAL377  ,256.12,10066.02,10568.94,0.0
4bc8d2,PGT517  ,206.33,10972.8,11932.92,0.0
490d02,NJE966F ,232.6,10668.0,11079.48,0.0
4baa59,THY3090 ,241.36,10668.0,10972.8,0.0
4baa53,THY1KV  ,233.38,9448.8,9829.8,0.0
a2fa6a,ENY3346 ,232.34,10668.0,11330.94,0.0
4baa56,THY9VD  ,246.56,10668.0,11064.24,0.0
a7c7f2,N600HD  ,38.19,236.22,297.18,0.0
a68d6f,JBU605  ,232.43,11887.2,12611.1,0.0
781c10,CES9075 ,235.75,9174.48,9814.56,0.0
3451cd,IBE0243 ,229.96,10058.4,10713.72,0.0
8a080d,MXD312  ,213.28,8534.4,9052.56,0.0
a5d668,UAL1375 ,240.58,10668.0,11323.32,0.0
ad474c,DAL1449 ,243.61,9753.6,10363.2,0.0
ad9ac8,HER976  ,109.54,1485.9,1569.72,0.0
8004fa,VTBRK   ,174.92,7063.74,7391.4,0.0
ac7c67,EDV5171 ,238.14,10972.8,11658.6,0.0
ae1f50,01172065,38.35,1356.36,1432.56,0.0
323232,OR 5069 ,55.93,5181.6,5402.58,0.0
4d2264,RYR1PL  ,244.73,11277.6,11917.68,0.0
a7c86d,N600NB  ,258.45,12496.8,13228.32,0.0
c060b3,PTR2210 ,145.4,7315.2,7612.38,0.0
7c1479,QFA041  ,251.48,11582.4,12352.02,0.0
a2c4b6,FDX1573 ,212.76,10980.42,11650.98,0.0
a19d0d,JBU536  ,230.42,9753.6,10355.58,0.0
758792,CEB5129 ,244.68,10972.8,11696.7,0.0
c01f1e,FLE150  ,259.39,11277.6,11750.04,0.0
a76516,DAL27   ,245.5,11582.4,11734.8,0.0
75879a,ATX5181 ,117.81,5791.2,6156.96,0.0
70c13c,OMS315  ,251.64,10363.2,11155.68,0.0
4ca8d5,RYR82WF ,197.25,8839.2,9182.1,0.0
a75283,DAL8772 ,260.95,11887.2,12573.0,0.0
4ca8d8,RYR97WW ,223.05,10972.8,11277.6,0.0
7609b8,PIA756  ,223.34,10668.0,11460.48,0.0
a7650b,DAL568  ,256.33,9448.8,10012.68,0.0
3c61e9,VJH792  ,244.68,10668.0,11155.68,0.0
c0076e,NDL543  ,144.99,8229.6,8549.64,0.0
710063,SVA341  ,246.62,9753.6,10294.62,0.0
48683f,TRA91E  ,124.5,899.16,990.6,0.0
a1befc,UAL1735 ,274.33,11277.6,11772.9,0.0
801619,IGO1082 ,233.59,10980.42,11681.46,0.0
48683e,TRA7L   ,236.17,9753.6,10309.86,0.0
4caa59,RYR91FQ ,248.2,11277.6,11750.04,0.0
801684,GOA5501 ,137.37,4572.0,4777.74,0.0
e48d5a,PPWLP300,225.24,12192.0,12847.32,0.0
511170,Unknown,246.17,10965.18,11772.9,0.0
e8024e,LPE2457 ,240.56,10668.0,11338.56,0.0
4bc8d0,PGT75XK ,259.29,10058.4,10538.46,0.0
70c0e0,OMA284  ,238.82,10363.2,10965.18,0.0
76d104,TGW648  ,246.08,11582.4,12283.44,0.0
3c0ca6,TUI2K   ,224.31,11582.4,12001.5,0.0
880847,AIQ3074 ,236.19,11590.02,12298.68,0.0
39de50,TVF71UW ,253.33,10965.18,11437.62,0.0
ab6fdd,AAL2817 ,231.57,10972.8,11650.98,0.0
407a05,EZY26PW ,234.5,11567.16,12024.36,0.0
c047e5,RS290   ,150.5,4541.52,4648.2,0.0
7c6ddd,QFA992  ,187.34,12192.0,12641.58,0.0
4bab29,THY8SR  ,252.39,11277.6,11658.6,0.0
4ca8e4,RYR53XB ,228.42,11277.6,11750.04,0.0
4ca8e7,RYR608L ,228.73,10363.2,10683.24,0.0
a537ed,RPA4393 ,95.71,845.82,899.16,0.0
4bc8d3,PGT75FA ,218.53,10980.42,11422.38,0.0
39de43,TVF8939 ,242.71,11574.78,12108.18,0.0
aac6e6,N794AE  ,66.21,1043.94,1104.9,0.0
4caa32,ITY614  ,255.81,11582.4,12031.98,0.0
4b1901,EDW76   ,252.6,10668.0,11445.24,0.0
a4359b,UPS982  ,234.21,10370.82,11018.52,0.0
398572,AFR97AA ,251.73,8534.4,8907.78,0.0
